,0
12436,171608
12437,172342
12438,174989
12439,176207
12440,176793
12441,176931
12442,177078
12443,177614
12444,181615
12445,181693
12446,199292
12447,145042
12448,148748
12449,184550
12450,134516
12451,165829
12452,31636
12453,115218
12454,180643
12455,193449
12456,35025
12457,38242
12458,71573
12459,239030
12460,78559
12461,90017
12462,123397
12463,150922
12464,157637
12465,202902
12466,216386
12467,67484
12468,144941
12469,125839
12470,199949
12471,127356
12472,174059
12473,188225
12474,180229
12475,20192
12476,20195
12477,60641
12478,87067
12479,158964
12480,164448
12481,166306
12482,168411
12483,169752
12484,171626
12485,180674
12486,191967
12487,192795
12488,193008
12489,193221
12490,205668
12491,221143
12492,35896
12493,38478
12494,46273
12495,50701
12496,52692
12497,60362
12498,63458
12499,75649
12500,79595
12501,79619
12502,80235
12503,88887
12504,99253
12505,127462
12506,133448
12507,148690
12508,151123
12509,152312
12510,152367
12511,154052
12512,172807
12513,187322
12514,222784
12515,223108
12516,228837
12517,244882
12518,20323
12519,21264
12520,21317
12521,24101
12522,25180
12523,25536
12524,31147
12525,31494
12526,33827
12527,34863
12528,35518
12529,37201
12530,37331
12531,37505
12532,38815
12533,39021
12534,40441
12535,42511
12536,45204
12537,46237
12538,47945
12539,48343
12540,51542
12541,53596
12542,56026
12543,56880
12544,61764
12545,63187
12546,63824
12547,65375
12548,67958
12549,69447
12550,69463
12551,69584
12552,69756
12553,71441
12554,72876
12555,74555
12556,77025
12557,77982
12558,78422
12559,79758
12560,80626
12561,80813
12562,83628
12563,85204
12564,86571
12565,86717
12566,87888
12567,91003
12568,95277
12569,95560
12570,95570
12571,95571
12572,100276
12573,106539
12574,109514
12575,111847
12576,112200
12577,112602
12578,113653
12579,115121
12580,115381
12581,117374
12582,117385
12583,117500
12584,119781
12585,122220
12586,123108
12587,124572
12588,125801
12589,126194
12590,128590
12591,128962
12592,129211
12593,133534
12594,141841
12595,143361
12596,143686
12597,147024
12598,147832
12599,148906
12600,150560
12601,151319
12602,151332
12603,155163
12604,155305
12605,156184
12606,162975
12607,163298
12608,164232
12609,169750
12610,172927
12611,175182
12612,175989
12613,180443
12614,181974
12615,185334
12616,185674
12617,188395
12618,191196
12619,193064
12620,197319
12621,197449
12622,200278
12623,212301
12624,222699
12625,239274
12626,547
12627,21176
12628,23445
12629,26102
12630,26376
12631,27187
12632,29622
12633,29665
12634,29724
12635,30505
12636,32130
12637,34836
12638,34895
12639,35034
12640,36198
12641,36433
12642,38555
12643,38943
12644,39742
12645,40597
12646,41098
12647,41099
12648,42781
12649,43903
12650,44503
12651,46423
12652,50332
12653,50860
12654,50948
12655,55015
12656,59806
12657,60044
12658,61153
12659,62839
12660,63558
12661,65929
12662,65940
12663,66173
12664,68058
12665,73510
12666,74567
12667,76859
12668,79781
12669,80561
12670,85152
12671,86272
12672,87074
12673,89902
12674,91312
12675,93880
12676,96785
12677,98709
12678,99386
12679,100346
12680,104892
12681,106291
12682,109691
12683,110144
12684,110658
12685,111441
12686,111928
12687,113597
12688,113644
12689,114858
12690,115142
12691,115290
12692,116073
12693,116630
12694,116806
12695,118940
12696,122163
12697,124663
12698,125798
12699,125807
12700,125983
12701,127020
12702,128315
12703,128598
12704,128687
12705,128703
12706,128739
12707,128761
12708,130795
12709,131099
12710,132198
12711,134878
12712,135435
12713,135977
12714,136275
12715,136796
12716,137012
12717,137197
12718,137310
12719,139402
12720,140776
12721,141483
12722,143081
12723,144938
12724,146135
12725,148798
12726,151165
12727,153860
12728,153863
12729,154378
12730,156159
12731,157295
12732,160762
12733,164195
12734,164200
12735,164440
12736,166343
12737,166467
12738,166492
12739,166752
12740,166946
12741,168319
12742,170027
12743,170229
12744,170682
12745,171704
12746,171765
12747,172861
12748,173131
12749,173373
12750,173572
12751,173704
12752,174860
12753,175096
12754,176250
12755,176577
12756,176830
12757,177072
12758,178023
12759,178063
12760,178066
12761,178717
12762,178746
12763,178890
12764,179135
12765,179317
12766,179426
12767,179503
12768,179794
12769,180662
12770,180727
12771,183038
12772,184212
12773,185314
12774,186640
12775,187536
12776,189623
12777,189978
12778,192460
12779,193207
12780,193358
12781,193380
12782,193913
12783,194349
12784,200335
12785,200387
12786,202136
12787,206726
12788,211320
12789,211892
12790,214584
12791,214598
12792,215776
12793,216187
12794,219887
12795,219984
12796,220242
12797,220369
12798,220396
12799,220595
12800,221077
12801,221387
12802,221502
12803,221578
12804,221629
12805,223053
12806,223147
12807,223631
12808,223681
12809,223921
12810,223930
12811,224433
12812,226452
12813,227456
12814,227567
12815,227936
12816,228487
12817,228965
12818,229132
12819,229954
12820,230069
12821,230254
12822,230418
12823,230475
12824,230608
12825,230719
12826,231331
12827,231529
12828,231799
12829,232006
12830,233995
12831,234782
12832,234869
12833,235683
12834,235887
12835,235958
12836,236359
12837,236848
12838,236969
12839,236996
12840,237076
12841,237097
12842,237119
12843,237377
12844,237398
12845,237409
12846,237629
12847,237895
12848,238044
12849,238063
12850,238192
12851,238312
12852,238486
12853,238517
12854,238590
12855,238983
12856,239096
12857,239173
12858,239933
12859,239974
12860,240176
12861,240230
12862,241031
12863,244597
12864,244658
12865,244757
12866,244927
12867,89082
12868,108731
12869,171831
12870,193048
12871,168504
12872,209270
12873,209276
12874,209292
12875,209375
12876,209840
12877,32829
12878,41387
12879,41419
12880,76707
12881,86284
12882,96778
12883,108064
12884,116692
12885,141795
12886,154200
12887,171833
12888,197502
12889,80206
12890,100400
12891,116978
12892,123563
12893,158960
12894,159805
12895,166368
12896,166647
12897,179282
12898,80624
12899,744
12900,21672
12901,22246
12902,25683
12903,32722
12904,32728
12905,35098
12906,40094
12907,41199
12908,43941
12909,45097
12910,52645
12911,53991
12912,57132
12913,61013
12914,67625
12915,71297
12916,73409
12917,76265
12918,78385
12919,79771
12920,80578
12921,88595
12922,94299
12923,107073
12924,107455
12925,108487
12926,110227
12927,111795
12928,113116
12929,113120
12930,116866
12931,123871
12932,127153
12933,148175
12934,149706
12935,149777
12936,152057
12937,154833
12938,155687
12939,161498
12940,167970
12941,168969
12942,169309
12943,169659
12944,170128
12945,171335
12946,175675
12947,177364
12948,180538
12949,180540
12950,182667
12951,184335
12952,189192
12953,200704
12954,206472
12955,211802
12956,33223
12957,36070
12958,67680
12959,70133
12960,74311
12961,124597
12962,153901
12963,173530
12964,33957
12965,52625
12966,64842
12967,103807
12968,115904
12969,117604
12970,122193
12971,137704
12972,167833
12973,177012
12974,180718
12975,200921
12976,231996
12977,438
12978,44512
12979,52031
12980,78805
12981,98413
12982,115183
12983,116485
12984,131987
12985,146440
12986,156189
12987,160233
12988,238344
12989,32551
12990,56068
12991,156841
12992,20367
12993,25731
12994,46456
12995,69359
12996,111600
12997,117570
12998,151205
12999,168685
13000,169831
13001,199358
13002,206908
13003,24708
13004,68045
13005,87843
13006,115709
13007,116773
13008,166096
13009,218554
13010,509
13011,21994
13012,27561
13013,27581
13014,31635
13015,37003
13016,42222
13017,56218
13018,101575
13019,108976
13020,155149
13021,160780
13022,190971
13023,791
13024,80704
13025,138481
13026,151248
13027,22339
13028,32513
13029,46059
13030,51015
13031,55404
13032,56144
13033,67592
13034,84448
13035,85214
13036,117845
13037,122006
13038,124214
13039,135257
13040,151338
13041,151547
13042,167119
13043,167125
13044,178793
13045,207222
13046,215184
13047,224642
13048,88886
13049,92413
13050,95869
13051,102566
13052,141318
13053,150518
13054,162454
13055,168734
13056,174848
13057,180222
13058,203970
13059,227658
13060,45801
13061,61056
13062,243352
13063,178501
13064,41072
13065,46150
13066,50404
13067,156945
13068,167951
13069,207396
13070,31564
13071,99287
13072,100556
13073,87095
13074,106418
13075,106991
13076,144927
13077,164246
13078,164401
13079,179123
13080,44766
13081,173476
13082,164333
13083,51341
13084,51823
13085,57654
13086,124073
13087,168844
13088,208799
13089,36948
13090,102621
13091,123584
13092,125909
13093,157763
13094,162500
13095,163046
13096,165929
13097,167280
13098,196329
13099,199792
13100,201989
13101,203890
13102,204151
13103,205443
13104,207778
13105,209754
13106,211592
13107,211738
13108,220040
13109,230986
13110,43000
13111,166535
13112,171129
13113,171868
13114,172632
13115,173323
13116,176260
13117,177285
13118,177403
13119,177906
13120,134731
13121,145036
13122,184112
13123,176235
13124,110094
13125,110109
13126,131104
13127,150218
13128,166338
13129,43790
13130,85995
13131,103266
13132,21550
13133,22533
13134,23046
13135,23141
13136,73613
13137,105716
13138,151813
13139,192606
13140,192963
13141,193359
13142,247588
13143,247596
13144,254079
13145,25210
13146,25674
13147,31479
13148,32248
13149,32707
13150,40349
13151,41114
13152,52370
13153,55768
13154,64652
13155,71541
13156,75728
13157,83929
13158,85942
13159,86737
13160,97420
13161,98080
13162,98278
13163,99261
13164,102170
13165,104711
13166,131102
13167,145067
13168,172340
13169,173790
13170,174543
13171,176341
13172,179280
13173,232169
13174,237452
13175,245207
13176,612
13177,21183
13178,21602
13179,25677
13180,28178
13181,29085
13182,29362
13183,32777
13184,33451
13185,35374
13186,35430
13187,36495
13188,37225
13189,39994
13190,42612
13191,44481
13192,44652
13193,45331
13194,48363
13195,48861
13196,49693
13197,52232
13198,53618
13199,60586
13200,65671
13201,69386
13202,70371
13203,73251
13204,73383
13205,73905
13206,74474
13207,75570
13208,75836
13209,76435
13210,78397
13211,81387
13212,83909
13213,85227
13214,85990
13215,86032
13216,90225
13217,93606
13218,94237
13219,94739
13220,95010
13221,100220
13222,100649
13223,103073
13224,105869
13225,107046
13226,108207
13227,116742
13228,135536
13229,138376
13230,142009
13231,146732
13232,146963
13233,157284
13234,158446
13235,159921
13236,161507
13237,163727
13238,164433
13239,164989
13240,165303
13241,165323
13242,165368
13243,166253
13244,168211
13245,168960
13246,169060
13247,169525
13248,175407
13249,175904
13250,176968
13251,176972
13252,177357
13253,177945
13254,178177
13255,178190
13256,178989
13257,179447
13258,179644
13259,180820
13260,181270
13261,181594
13262,182056
13263,183163
13264,183720
13265,190456
13266,190883
13267,191207
13268,192099
13269,192791
13270,193124
13271,193141
13272,193830
13273,193897
13274,194860
13275,195005
13276,199510
13277,199978
13278,200337
13279,201006
13280,210910
13281,219939
13282,221365
13283,223081
13284,223179
13285,223218
13286,225964
13287,226195
13288,226839
13289,227121
13290,227313
13291,229165
13292,229444
13293,229880
13294,230484
13295,230577
13296,232633
13297,232673
13298,234027
13299,235023
13300,236027
13301,236350
13302,236443
13303,236811
13304,236833
13305,237447
13306,237479
13307,237855
13308,239310
13309,239323
13310,244328
13311,244834
13312,244916
13313,245009
13314,245293
13315,245470
13316,246080
13317,246388
13318,247389
13319,247867
13320,248624
13321,248920
13322,248969
13323,251535
13324,251543
13325,251607
13326,252292
13327,252368
13328,253328
13329,253356
13330,253704
13331,253714
13332,254160
13333,254467
13334,254834
13335,255077
13336,255162
13337,255220
13338,255221
13339,255450
13340,255481
13341,256096
13342,256361
13343,256389
13344,256465
13345,256546
13346,20740
13347,25105
13348,25959
13349,43857
13350,45174
13351,52484
13352,67603
13353,71558
13354,74452
13355,77242
13356,80153
13357,83500
13358,90258
13359,91873
13360,94034
13361,94252
13362,95299
13363,100443
13364,102280
13365,103596
13366,115740
13367,115741
13368,117419
13369,124203
13370,130946
13371,139634
13372,143725
13373,160737
13374,166003
13375,166754
13376,166831
13377,170190
13378,170683
13379,172865
13380,173598
13381,179774
13382,181254
13383,184151
13384,185561
13385,192462
13386,209626
13387,220054
13388,223816
13389,246608
13390,247060
13391,254137
13392,156
13393,39391
13394,60672
13395,80444
13396,86711
13397,111468
13398,124355
13399,216781
13400,100867
13401,184538
13402,209643
13403,218839
13404,251383
13405,64230
13406,84396
13407,149771
13408,166441
13409,168627
13410,177515
13411,207883
13412,230853
13413,256541
13414,23572
13415,27527
13416,27837
13417,28308
13418,32348
13419,40190
13420,46369
13421,55552
13422,55764
13423,56710
13424,65902
13425,80811
13426,81574
13427,84652
13428,88500
13429,90222
13430,95866
13431,108486
13432,109762
13433,111789
13434,117473
13435,123391
13436,124290
13437,134229
13438,134526
13439,138549
13440,152095
13441,155398
13442,156450
13443,156842
13444,159192
13445,160652
13446,168829
13447,171211
13448,173046
13449,175097
13450,178511
13451,179374
13452,185686
13453,206471
13454,211210
13455,217254
13456,243508
13457,251617
13458,83457
13459,223311
13460,24650
13461,97499
13462,124144
13463,142997
13464,172767
13465,181719
13466,200701
13467,89468
13468,98769
13469,124596
13470,163399
13471,171816
13472,80671
13473,114370
13474,180838
13475,182823
13476,191593
13477,113829
13478,126209
13479,128469
13480,164602
13481,189879
13482,219954
13483,39934
13484,48905
13485,51039
13486,51066
13487,52685
13488,98947
13489,165778
13490,175960
13491,192465
13492,200760
13493,208305
13494,210386
13495,795
13496,76630
13497,120814
13498,174506
13499,152421
13500,167135
13501,169828
13502,205776
13503,206118
13504,220871
13505,236851
13506,86846
13507,165777
13508,185566
13509,70120
13510,213105
13511,20508
13512,80241
13513,28673
13514,62902
13515,74733
13516,83221
13517,85168
13518,99276
13519,107309
13520,113615
13521,160287
13522,226114
13523,239101
13524,252786
13525,253700
13526,254935
13527,255161
13528,255791
13529,255794
13530,255926
13531,175038
13532,56653
13533,57556
13534,71769
13535,83917
13536,93623
13537,173520
13538,243262
13539,22057
13540,208946
13541,22148
13542,84620
13543,87404
13544,127355
13545,135290
13546,163267
13547,170678
13548,181010
13549,186233
13550,188360
13551,202134
13552,202731
13553,208956
13554,213430
13555,249467
13556,249655
13557,251445
13558,252657
13559,252812
13560,113129
13561,151627
13562,158300
13563,166347
13564,67983
13565,151111
13566,239441
13567,166190
13568,168281
13569,168300
13570,168362
13571,178659
13572,179060
13573,134647
13574,229196
13575,38651
13576,39944
13577,184475
13578,93216
13579,158944
13580,245212
13581,47956
13582,55498
13583,67672
13584,178855
13585,241652
13586,22503
13587,39507
13588,39962
13589,44495
13590,75493
13591,79129
13592,101762
13593,109835
13594,133595
13595,142976
13596,160907
13597,188536
13598,193338
13599,193355
13600,207325
13601,209779
13602,218452
13603,243725
13604,23531
13605,24750
13606,29986
13607,32875
13608,33422
13609,34990
13610,35976
13611,37981
13612,38880
13613,38941
13614,39937
13615,40432
13616,41068
13617,44284
13618,45398
13619,47554
13620,50597
13621,50991
13622,54764
13623,56449
13624,57642
13625,58859
13626,61896
13627,63999
13628,67580
13629,71871
13630,72589
13631,72784
13632,73054
13633,74314
13634,75376
13635,75622
13636,75665
13637,76485
13638,76885
13639,76994
13640,78594
13641,78695
13642,78760
13643,79481
13644,80903
13645,83641
13646,84246
13647,86259
13648,90284
13649,90823
13650,93456
13651,93462
13652,94876
13653,96455
13654,96484
13655,96567
13656,96734
13657,98058
13658,100496
13659,102754
13660,106021
13661,106207
13662,107495
13663,107841
13664,107988
13665,108004
13666,108107
13667,108624
13668,108935
13669,109896
13670,110028
13671,110220
13672,110261
13673,110264
13674,110970
13675,111621
13676,114702
13677,115131
13678,115187
13679,120308
13680,120326
13681,121047
13682,124767
13683,124935
13684,125999
13685,126261
13686,127161
13687,127191
13688,127391
13689,128416
13690,128429
13691,128841
13692,128847
13693,129168
13694,129966
13695,130205
13696,132132
13697,132163
13698,132702
13699,133519
13700,133545
13701,133620
13702,133724
13703,134830
13704,135733
13705,136930
13706,138340
13707,138562
13708,138638
13709,139258
13710,139483
13711,140289
13712,141618
13713,143176
13714,144709
13715,144716
13716,146309
13717,147132
13718,148093
13719,149598
13720,151046
13721,151522
13722,151636
13723,151669
13724,155747
13725,156208
13726,156735
13727,156856
13728,157604
13729,157826
13730,158262
13731,160276
13732,161325
13733,161363
13734,164895
13735,165532
13736,165574
13737,166211
13738,166280
13739,166293
13740,167025
13741,167036
13742,167652
13743,167661
13744,168507
13745,170025
13746,170413
13747,171012
13748,171105
13749,171616
13750,171944
13751,172424
13752,172431
13753,173986
13754,175293
13755,175912
13756,176000
13757,176247
13758,176659
13759,176794
13760,176974
13761,177024
13762,177090
13763,177524
13764,178435
13765,178730
13766,179009
13767,179835
13768,180286
13769,181678
13770,182829
13771,183072
13772,183242
13773,183390
13774,184262
13775,184372
13776,184437
13777,184472
13778,184764
13779,185104
13780,186064
13781,186357
13782,186381
13783,186603
13784,187299
13785,188383
13786,188396
13787,189164
13788,189412
13789,189867
13790,190119
13791,190967
13792,191236
13793,191991
13794,192335
13795,193408
13796,193858
13797,193881
13798,194721
13799,194929
13800,194959
13801,196471
13802,197948
13803,198481
13804,198961
13805,199625
13806,200226
13807,200550
13808,200604
13809,200617
13810,200677
13811,200716
13812,200748
13813,201407
13814,202235
13815,203917
13816,203929
13817,203948
13818,204302
13819,204335
13820,204361
13821,204814
13822,204923
13823,205190
13824,205638
13825,206041
13826,206047
13827,206496
13828,206562
13829,206981
13830,206989
13831,208420
13832,208499
13833,208637
13834,210114
13835,210300
13836,210330
13837,210659
13838,210918
13839,211270
13840,211871
13841,211876
13842,213439
13843,213444
13844,213477
13845,213496
13846,213774
13847,213941
13848,214310
13849,214709
13850,214896
13851,215166
13852,215884
13853,216819
13854,217808
13855,217838
13856,218372
13857,218444
13858,218873
13859,219859
13860,220276
13861,220297
13862,221067
13863,221861
13864,221881
13865,221932
13866,222577
13867,222584
13868,223071
13869,223882
13870,226237
13871,226979
13872,227098
13873,227274
13874,227562
13875,227758
13876,227760
13877,228151
13878,228340
13879,229212
13880,229255
13881,229357
13882,230441
13883,230952
13884,231045
13885,231069
13886,231264
13887,231268
13888,231276
13889,231402
13890,232444
13891,232890
13892,233998
13893,234219
13894,234754
13895,235083
13896,235344
13897,235528
13898,235851
13899,235957
13900,236071
13901,236152
13902,236304
13903,236543
13904,236565
13905,238035
13906,238146
13907,238791
13908,238905
13909,238954
13910,239147
13911,239370
13912,239381
13913,239396
13914,240190
13915,240225
13916,240981
13917,241905
13918,241925
13919,241976
13920,242250
13921,242338
13922,242584
13923,242617
13924,242619
13925,242623
13926,242649
13927,242769
13928,242937
13929,242938
13930,243058
13931,243064
13932,243164
13933,243460
13934,243490
13935,243499
13936,243692
13937,243695
13938,243696
13939,243705
13940,26068
13941,26405
13942,30839
13943,34812
13944,37985
13945,39650
13946,41663
13947,45709
13948,46455
13949,46761
13950,50236
13951,51182
13952,51955
13953,56272
13954,60151
13955,62231
13956,66059
13957,73150
13958,73256
13959,74622
13960,75076
13961,75232
13962,75821
13963,76161
13964,77990
13965,78480
13966,83560
13967,86140
13968,96670
13969,98794
13970,101601
13971,107048
13972,107896
13973,108058
13974,111108
13975,117584
13976,120591
13977,122609
13978,122921
13979,125247
13980,126350
13981,127124
13982,127553
13983,127696
13984,128288
13985,128661
13986,128896
13987,128918
13988,129159
13989,130512
13990,132735
13991,133679
13992,146333
13993,146340
13994,148353
13995,148924
13996,150949
13997,155594
13998,156625
13999,161624
14000,163124
14001,164399
14002,166273
14003,168423
14004,169976
14005,171925
14006,173832
14007,174136
14008,174473
14009,174616
14010,176071
14011,177790
14012,178460
14013,178844
14014,181761
14015,184188
14016,184661
14017,184802
14018,185574
14019,185896
14020,188091
14021,192409
14022,196890
14023,196912
14024,196935
14025,197045
14026,197058
14027,197304
14028,197487
14029,197880
14030,198824
14031,201575
14032,202074
14033,202265
14034,203852
14035,203952
14036,204330
14037,204481
14038,204484
14039,204486
14040,204562
14041,204564
14042,204806
14043,205918
14044,206877
14045,206957
14046,206975
14047,208506
14048,210898
14049,212499
14050,212846
14051,213301
14052,214913
14053,217847
14054,218170
14055,219949
14056,219952
14057,221819
14058,225627
14059,228802
14060,229295
14061,233423
14062,238796
14063,238969
14064,239116
14065,239830
14066,241441
14067,241708
14068,241923
14069,241924
14070,242219
14071,242931
14072,243533
14073,243832
14074,205628
14075,209254
14076,209328
14077,209340
14078,209347
14079,209426
14080,209489
14081,209513
14082,209534
14083,209553
14084,209594
14085,209600
14086,209777
14087,210718
14088,217963
14089,221937
14090,223789
14091,227650
14092,232695
14093,235546
14094,240994
14095,20369
14096,25007
14097,35117
14098,45334
14099,84499
14100,84600
14101,87829
14102,89258
14103,113477
14104,119917
14105,158442
14106,163812
14107,173108
14108,177720
14109,187516
14110,196211
14111,226285
14112,242598
14113,242616
14114,26573
14115,45396
14116,79990
14117,106328
14118,114821
14119,124454
14120,129148
14121,141258
14122,158121
14123,175278
14124,187595
14125,204651
14126,204819
14127,210408
14128,243509
14129,25672
14130,42607
14131,52274
14132,54664
14133,55374
14134,60722
14135,79618
14136,83673
14137,83907
14138,84080
14139,89921
14140,91799
14141,93163
14142,103055
14143,107906
14144,116173
14145,124671
14146,126183
14147,127570
14148,128684
14149,133084
14150,133654
14151,135197
14152,135487
14153,145682
14154,145785
14155,146156
14156,148697
14157,153536
14158,156844
14159,157911
14160,158067
14161,160685
14162,163133
14163,170308
14164,179080
14165,183085
14166,184084
14167,184650
14168,187561
14169,188502
14170,188937
14171,193851
14172,194012
14173,201259
14174,208569
14175,210398
14176,212352
14177,213512
14178,215228
14179,221769
14180,221921
14181,225565
14182,226255
14183,239069
14184,242577
14185,242588
14186,242590
14187,242610
14188,242636
14189,297
14190,702
14191,20222
14192,21650
14193,22271
14194,25749
14195,26211
14196,26741
14197,38271
14198,38488
14199,43565
14200,45138
14201,46147
14202,46393
14203,46732
14204,55532
14205,55833
14206,56277
14207,56853
14208,59115
14209,61740
14210,61933
14211,61989
14212,72190
14213,72856
14214,75724
14215,75904
14216,76560
14217,80569
14218,83663
14219,83716
14220,84915
14221,85291
14222,87534
14223,91047
14224,95020
14225,99227
14226,107933
14227,107987
14228,108023
14229,113945
14230,122600
14231,126339
14232,128525
14233,128559
14234,128628
14235,128696
14236,129167
14237,133557
14238,137745
14239,137746
14240,151771
14241,152161
14242,155347
14243,156705
14244,156795
14245,158279
14246,158424
14247,163234
14248,163272
14249,165058
14250,165999
14251,166240
14252,167004
14253,167850
14254,172381
14255,175378
14256,179156
14257,184709
14258,185915
14259,189896
14260,191339
14261,192230
14262,193410
14263,199046
14264,200260
14265,201988
14266,203697
14267,204520
14268,204522
14269,204524
14270,205191
14271,205844
14272,206624
14273,208435
14274,208477
14275,208488
14276,212718
14277,213293
14278,215515
14279,217832
14280,218882
14281,223090
14282,242881
14283,243225
14284,243254
14285,243805
14286,46695
14287,58569
14288,63910
14289,73526
14290,77314
14291,83934
14292,146342
14293,160871
14294,175422
14295,184560
14296,185535
14297,185893
14298,190020
14299,191176
14300,192333
14301,213232
14302,27422
14303,34960
14304,53959
14305,61745
14306,73531
14307,81048
14308,106490
14309,126136
14310,129095
14311,130203
14312,134722
14313,135254
14314,146138
14315,149460
14316,149465
14317,152384
14318,157745
14319,158194
14320,159051
14321,175947
14322,176741
14323,183130
14324,184196
14325,186915
14326,189425
14327,195631
14328,195686
14329,195849
14330,195852
14331,195880
14332,195986
14333,205881
14334,210047
14335,213429
14336,217230
14337,223995
14338,224186
14339,233030
14340,236813
14341,22931
14342,30058
14343,31619
14344,33800
14345,42071
14346,44307
14347,62320
14348,65810
14349,74629
14350,87769
14351,90289
14352,100372
14353,107340
14354,116689
14355,125910
14356,130061
14357,143789
14358,145044
14359,149515
14360,149522
14361,149717
14362,151011
14363,152443
14364,155215
14365,157939
14366,160797
14367,167677
14368,170344
14369,171306
14370,172889
14371,175799
14372,189437
14373,201919
14374,202061
14375,203961
14376,204054
14377,205167
14378,214278
14379,215854
14380,217860
14381,221848
14382,224244
14383,226057
14384,226069
14385,242406
14386,242621
14387,242943
14388,243563
14389,375
14390,22187
14391,29463
14392,32018
14393,47371
14394,80250
14395,93686
14396,110997
14397,124762
14398,131899
14399,156755
14400,177111
14401,180449
14402,186060
14403,192038
14404,202323
14405,214326
14406,214368
14407,239642
14408,57741
14409,73022
14410,96526
14411,103604
14412,147942
14413,153193
14414,156481
14415,169392
14416,198284
14417,503
14418,22025
14419,22665
14420,23419
14421,28764
14422,43362
14423,43418
14424,44191
14425,50364
14426,50768
14427,52015
14428,52842
14429,59182
14430,64076
14431,67389
14432,76369
14433,76379
14434,79170
14435,83437
14436,107375
14437,109724
14438,113970
14439,120272
14440,121145
14441,124871
14442,125971
14443,127522
14444,128519
14445,128626
14446,128832
14447,133403
14448,135352
14449,140288
14450,142504
14451,149211
14452,152457
14453,154534
14454,155383
14455,156737
14456,158414
14457,158881
14458,159941
14459,162721
14460,163880
14461,174332
14462,177379
14463,185985
14464,187289
14465,190964
14466,191126
14467,192384
14468,192453
14469,193292
14470,194293
14471,194339
14472,194376
14473,194943
14474,196015
14475,196524
14476,196617
14477,196785
14478,197131
14479,197961
14480,198092
14481,198243
14482,198307
14483,198315
14484,198664
14485,200547
14486,200548
14487,200599
14488,203937
14489,204179
14490,205203
14491,205719
14492,206049
14493,206964
14494,208431
14495,208778
14496,208964
14497,210350
14498,211975
14499,214670
14500,214906
14501,217769
14502,223942
14503,225688
14504,232881
14505,236327
14506,242613
14507,242614
14508,242628
14509,242638
14510,242640
14511,242643
14512,243543
14513,243697
14514,243722
14515,23535
14516,27246
14517,31572
14518,51316
14519,105740
14520,124131
14521,126384
14522,141213
14523,166520
14524,170023
14525,182072
14526,204777
14527,204818
14528,206845
14529,211324
14530,243587
14531,243594
14532,243812
14533,87456
14534,93639
14535,96576
14536,103062
14537,118118
14538,150322
14539,157509
14540,164384
14541,172805
14542,183061
14543,202026
14544,202600
14545,221863
14546,242646
14547,50848
14548,66274
14549,81367
14550,164863
14551,190079
14552,193491
14553,199927
14554,226702
14555,238963
14556,242321
14557,27682
14558,41378
14559,182606
14560,195398
14561,204822
14562,204933
14563,205241
14564,205471
14565,206666
14566,242743
14567,123074
14568,242343
14569,242344
14570,37686
14571,42270
14572,106239
14573,150303
14574,184976
14575,195204
14576,204749
14577,242354
14578,243807
14579,32945
14580,55731
14581,60213
14582,93129
14583,110051
14584,168096
14585,171759
14586,193974
14587,201402
14588,80093
14589,127542
14590,168011
14591,183088
14592,190135
14593,199453
14594,211213
14595,216168
14596,44258
14597,56057
14598,61714
14599,71416
14600,74327
14601,111875
14602,128996
14603,148315
14604,175348
14605,214352
14606,47452
14607,91262
14608,118228
14609,145498
14610,156749
14611,164441
14612,179120
14613,190445
14614,200568
14615,242576
14616,21338
14617,45998
14618,65384
14619,76193
14620,97118
14621,181660
14622,184230
14623,191947
14624,200435
14625,202300
14626,242488
14627,76603
14628,89450
14629,166477
14630,195540
14631,211264
14632,62310
14633,242340
14634,61837
14635,93902
14636,108120
14637,147355
14638,202137
14639,80603
14640,83793
14641,95223
14642,110137
14643,128579
14644,204457
14645,205737
14646,230969
14647,242336
14648,243062
14649,87265
14650,110956
14651,110987
14652,111064
14653,132092
14654,135328
14655,138303
14656,153567
14657,157574
14658,157638
14659,163119
14660,164884
14661,169925
14662,179498
14663,179889
14664,185361
14665,200172
14666,200195
14667,201706
14668,201879
14669,204751
14670,204874
14671,205506
14672,205587
14673,208824
14674,209601
14675,212520
14676,213160
14677,213161
14678,220287
14679,223873
14680,225541
14681,227551
14682,235606
14683,235814
14684,239469
14685,241218
14686,241873
14687,23073
14688,204545
14689,32946
14690,38243
14691,46940
14692,101556
14693,117618
14694,194122
14695,194387
14696,196326
14697,197784
14698,132112
14699,196399
14700,174474
14701,242357
14702,242607
14703,242622
14704,242648
14705,27908
14706,51753
14707,54078
14708,64839
14709,75787
14710,76382
14711,76428
14712,180340
14713,184268
14714,208484
14715,212034
14716,215647
14717,218482
14718,35901
14719,174460
14720,36042
14721,93336
14722,167308
14723,48465
14724,145130
14725,204170
14726,216384
14727,43167
14728,53034
14729,78493
14730,78507
14731,100701
14732,101119
14733,109970
14734,110348
14735,126944
14736,148364
14737,154545
14738,157921
14739,171947
14740,173220
14741,173226
14742,175810
14743,189449
14744,189464
14745,198668
14746,205604
14747,206946
14748,216160
14749,216162
14750,221929
14751,225635
14752,236673
14753,242625
14754,165961
14755,166112
14756,166205
14757,168961
14758,169923
14759,171363
14760,171744
14761,173947
14762,174226
14763,177134
14764,178234
14765,180597
14766,210387
14767,62369
14768,125207
14769,126149
